request_date,year,month,day_of_week,day_of_month,week_of_year,season,medicine_name,medicine_category,quantity_requested,days_since_last_request
2023-03-21,2023,3,1,21,12,Dry,Loperamide,Antidiarrheal,60,11
2023-03-30,2023,3,3,30,13,Dry,Loperamide,Antidiarrheal,69,11
2023-04-07,2023,4,4,7,14,Dry,Loperamide,Antidiarrheal,67,11
2023-04-21,2023,4,4,21,16,Dry,Loperamide,Antidiarrheal,62,11
2023-04-30,2023,4,6,30,17,Dry,Loperamide,Antidiarrheal,72,11
2023-05-13,2023,5,5,13,19,Dry,Loperamide,Antidiarrheal,55,11
2023-05-26,2023,5,4,26,21,Dry,Loperamide,Antidiarrheal,68,11
2023-06-05,2023,6,0,5,23,Wet,Loperamide,Antidiarrheal,55,11
2023-06-14,2023,6,2,14,24,Wet,Loperamide,Antidiarrheal,42,11
2023-06-27,2023,6,1,27,26,Wet,Loperamide,Antidiarrheal,56,11
2023-07-08,2023,7,5,8,27,Wet,Loperamide,Antidiarrheal,52,11
2023-07-16,2023,7,6,16,28,Wet,Loperamide,Antidiarrheal,37,11
2023-07-25,2023,7,1,25,30,Wet,Loperamide,Antidiarrheal,35,11
2023-08-07,2023,8,0,7,32,Wet,Loperamide,Antidiarrheal,48,11
2023-08-21,2023,8,0,21,34,Wet,Loperamide,Antidiarrheal,45,11
2023-08-29,2023,8,1,29,35,Wet,Loperamide,Antidiarrheal,46,11
2023-09-06,2023,9,2,6,36,Wet,Loperamide,Antidiarrheal,67,11
2023-09-15,2023,9,4,15,37,Wet,Loperamide,Antidiarrheal,60,11
2023-09-28,2023,9,3,28,39,Wet,Loperamide,Antidiarrheal,65,11
2023-10-12,2023,10,3,12,41,Wet,Loperamide,Antidiarrheal,45,11
2023-10-25,2023,10,2,25,43,Wet,Loperamide,Antidiarrheal,64,11
2023-11-07,2023,11,1,7,45,Wet,Loperamide,Antidiarrheal,57,11
2023-11-17,2023,11,4,17,46,Wet,Loperamide,Antidiarrheal,51,11
2023-11-27,2023,11,0,27,48,Wet,Loperamide,Antidiarrheal,74,11
2023-12-06,2023,12,2,6,49,Dry,Loperamide,Antidiarrheal,51,11
2023-12-14,2023,12,3,14,50,Dry,Loperamide,Antidiarrheal,47,11
2023-12-28,2023,12,3,28,52,Dry,Loperamide,Antidiarrheal,50,11
2024-01-08,2024,1,0,8,2,Dry,Loperamide,Antidiarrheal,50,11
2024-01-22,2024,1,0,22,4,Dry,Loperamide,Antidiarrheal,58,11
2024-01-30,2024,1,1,30,5,Dry,Loperamide,Antidiarrheal,47,11
2024-02-11,2024,2,6,11,6,Dry,Loperamide,Antidiarrheal,60,11
2024-02-25,2024,2,6,25,8,Dry,Loperamide,Antidiarrheal,45,11
2024-03-05,2024,3,1,5,10,Dry,Loperamide,Antidiarrheal,70,11
2024-03-14,2024,3,3,14,11,Dry,Loperamide,Antidiarrheal,63,11
2024-03-26,2024,3,1,26,13,Dry,Loperamide,Antidiarrheal,71,11
2024-04-04,2024,4,3,4,14,Dry,Loperamide,Antidiarrheal,58,11
2024-04-12,2024,4,4,12,15,Dry,Loperamide,Antidiarrheal,67,11
2024-04-22,2024,4,0,22,17,Dry,Loperamide,Antidiarrheal,70,11
2024-05-05,2024,5,6,5,18,Dry,Loperamide,Antidiarrheal,56,11
2024-05-16,2024,5,3,16,20,Dry,Loperamide,Antidiarrheal,63,11
2024-05-27,2024,5,0,27,22,Dry,Loperamide,Antidiarrheal,82,11
2024-06-10,2024,6,0,10,24,Wet,Loperamide,Antidiarrheal,55,11
2024-06-23,2024,6,6,23,25,Wet,Loperamide,Antidiarrheal,56,11
2024-07-05,2024,7,4,5,27,Wet,Loperamide,Antidiarrheal,48,11
2024-07-19,2024,7,4,19,29,Wet,Loperamide,Antidiarrheal,61,11
2024-08-01,2024,8,3,1,31,Wet,Loperamide,Antidiarrheal,64,11
2024-08-12,2024,8,0,12,33,Wet,Loperamide,Antidiarrheal,64,11
2024-08-22,2024,8,3,22,34,Wet,Loperamide,Antidiarrheal,66,11
2024-09-02,2024,9,0,2,36,Wet,Loperamide,Antidiarrheal,51,11
2024-09-10,2024,9,1,10,37,Wet,Loperamide,Antidiarrheal,51,11
2024-09-19,2024,9,3,19,38,Wet,Loperamide,Antidiarrheal,46,11
2024-10-02,2024,10,2,2,40,Wet,Loperamide,Antidiarrheal,47,11
2024-10-16,2024,10,2,16,42,Wet,Loperamide,Antidiarrheal,51,11
2024-10-30,2024,10,2,30,44,Wet,Loperamide,Antidiarrheal,41,11
2024-11-11,2024,11,0,11,46,Wet,Loperamide,Antidiarrheal,63,11
2024-11-23,2024,11,5,23,47,Wet,Loperamide,Antidiarrheal,54,11
2024-12-03,2024,12,1,3,49,Dry,Loperamide,Antidiarrheal,52,11
2024-12-12,2024,12,3,12,50,Dry,Loperamide,Antidiarrheal,42,11
2024-12-23,2024,12,0,23,52,Dry,Loperamide,Antidiarrheal,47,11
2025-01-01,2025,1,2,1,1,Dry,Loperamide,Antidiarrheal,54,11
2025-01-09,2025,1,3,9,2,Dry,Loperamide,Antidiarrheal,41,11
2025-01-17,2025,1,4,17,3,Dry,Loperamide,Antidiarrheal,49,11
2025-01-27,2025,1,0,27,5,Dry,Loperamide,Antidiarrheal,47,11
2025-02-09,2025,2,6,9,6,Dry,Loperamide,Antidiarrheal,51,11
2025-02-20,2025,2,3,20,8,Dry,Loperamide,Antidiarrheal,38,11
2025-03-01,2025,3,5,1,9,Dry,Loperamide,Antidiarrheal,66,11
2025-03-10,2025,3,0,10,11,Dry,Loperamide,Antidiarrheal,81,11
2025-03-22,2025,3,5,22,12,Dry,Loperamide,Antidiarrheal,55,11
2025-04-05,2025,4,5,5,14,Dry,Loperamide,Antidiarrheal,69,11
2025-04-13,2025,4,6,13,15,Dry,Loperamide,Antidiarrheal,80,11
2025-04-22,2025,4,1,22,17,Dry,Loperamide,Antidiarrheal,58,11
2025-05-01,2025,5,3,1,18,Dry,Loperamide,Antidiarrheal,70,11
2025-05-13,2025,5,1,13,20,Dry,Loperamide,Antidiarrheal,75,11
2025-05-26,2025,5,0,26,22,Dry,Loperamide,Antidiarrheal,67,11
2025-06-06,2025,6,4,6,23,Wet,Loperamide,Antidiarrheal,42,11
2025-06-18,2025,6,2,18,25,Wet,Loperamide,Antidiarrheal,46,11
2025-07-01,2025,7,1,1,27,Wet,Loperamide,Antidiarrheal,55,11
2025-07-11,2025,7,4,11,28,Wet,Loperamide,Antidiarrheal,52,11
2025-07-20,2025,7,6,20,29,Wet,Loperamide,Antidiarrheal,48,11
2025-07-31,2025,7,3,31,31,Wet,Loperamide,Antidiarrheal,58,11
2025-08-11,2025,8,0,11,33,Wet,Loperamide,Antidiarrheal,55,11
2025-08-20,2025,8,2,20,34,Wet,Loperamide,Antidiarrheal,57,11
2025-09-01,2025,9,0,1,36,Wet,Loperamide,Antidiarrheal,59,11
2025-09-14,2025,9,6,14,37,Wet,Loperamide,Antidiarrheal,27,11
2025-09-24,2025,9,2,24,39,Wet,Loperamide,Antidiarrheal,47,11
2025-10-02,2025,10,3,2,40,Wet,Loperamide,Antidiarrheal,58,11
2025-10-12,2025,10,6,12,41,Wet,Loperamide,Antidiarrheal,55,11
2025-10-23,2025,10,3,23,43,Wet,Loperamide,Antidiarrheal,51,11
2025-11-01,2025,11,5,1,44,Wet,Loperamide,Antidiarrheal,50,11
2025-11-14,2025,11,4,14,46,Wet,Loperamide,Antidiarrheal,46,11
2025-11-22,2025,11,5,22,47,Wet,Loperamide,Antidiarrheal,57,11
2025-12-01,2025,12,0,1,49,Dry,Loperamide,Antidiarrheal,58,11
2025-12-13,2025,12,5,13,50,Dry,Loperamide,Antidiarrheal,51,11
2025-12-21,2025,12,6,21,51,Dry,Loperamide,Antidiarrheal,50,11
2026-01-02,2026,1,4,2,1,Dry,Loperamide,Antidiarrheal,53,11
2026-01-11,2026,1,6,11,2,Dry,Loperamide,Antidiarrheal,62,11
2026-01-19,2026,1,0,19,4,Dry,Loperamide,Antidiarrheal,57,11
2026-01-29,2026,1,3,29,5,Dry,Loperamide,Antidiarrheal,61,11
2026-02-06,2026,2,4,6,6,Dry,Loperamide,Antidiarrheal,61,11
2026-02-20,2026,2,4,20,8,Dry,Loperamide,Antidiarrheal,47,11
2026-02-28,2026,2,5,28,9,Dry,Loperamide,Antidiarrheal,53,11
2026-03-11,2026,3,2,11,11,Dry,Loperamide,Antidiarrheal,62,11
2026-03-21,2026,3,5,21,12,Dry,Loperamide,Antidiarrheal,70,11
2026-04-02,2026,4,3,2,14,Dry,Loperamide,Antidiarrheal,78,11
2026-04-12,2026,4,6,12,15,Dry,Loperamide,Antidiarrheal,54,11
2026-04-26,2026,4,6,26,17,Dry,Loperamide,Antidiarrheal,65,11
2026-05-10,2026,5,6,10,19,Dry,Loperamide,Antidiarrheal,86,11
2026-05-22,2026,5,4,22,21,Dry,Loperamide,Antidiarrheal,57,11
2026-06-05,2026,6,4,5,23,Wet,Loperamide,Antidiarrheal,47,11
2026-06-13,2026,6,5,13,24,Wet,Loperamide,Antidiarrheal,40,11
2026-06-24,2026,6,2,24,26,Wet,Loperamide,Antidiarrheal,45,11
2026-07-04,2026,7,5,4,27,Wet,Loperamide,Antidiarrheal,58,11
2026-07-12,2026,7,6,12,28,Wet,Loperamide,Antidiarrheal,50,11
2026-07-22,2026,7,2,22,30,Wet,Loperamide,Antidiarrheal,44,11
2026-08-05,2026,8,2,5,32,Wet,Loperamide,Antidiarrheal,51,11
2021-08-23,2021,8,0,23,34,Wet,Metformin 500mg,Maintenance,146,10
2021-09-02,2021,9,3,2,35,Wet,Metformin 500mg,Maintenance,143,10
2021-09-14,2021,9,1,14,37,Wet,Metformin 500mg,Maintenance,152,10
2021-09-26,2021,9,6,26,38,Wet,Metformin 500mg,Maintenance,131,10
2021-10-06,2021,10,2,6,40,Wet,Metformin 500mg,Maintenance,174,10
2021-10-14,2021,10,3,14,41,Wet,Metformin 500mg,Maintenance,123,10
2021-10-22,2021,10,4,22,42,Wet,Metformin 500mg,Maintenance,161,10
2021-11-04,2021,11,3,4,44,Wet,Metformin 500mg,Maintenance,125,10
2021-11-13,2021,11,5,13,45,Wet,Metformin 500mg,Maintenance,129,10
2021-11-21,2021,11,6,21,46,Wet,Metformin 500mg,Maintenance,143,10
2021-12-04,2021,12,5,4,48,Dry,Metformin 500mg,Maintenance,140,10
2021-12-15,2021,12,2,15,50,Dry,Metformin 500mg,Maintenance,139,10
2021-12-28,2021,12,1,28,52,Dry,Metformin 500mg,Maintenance,165,10
2022-01-08,2022,1,5,8,1,Dry,Metformin 500mg,Maintenance,146,10
2022-01-19,2022,1,2,19,3,Dry,Metformin 500mg,Maintenance,147,10
2022-01-28,2022,1,4,28,4,Dry,Metformin 500mg,Maintenance,147,10
2022-02-09,2022,2,2,9,6,Dry,Metformin 500mg,Maintenance,158,10
2022-02-17,2022,2,3,17,7,Dry,Metformin 500mg,Maintenance,144,10
2022-02-28,2022,2,0,28,9,Dry,Metformin 500mg,Maintenance,136,10
2022-03-07,2022,3,0,7,10,Dry,Metformin 500mg,Maintenance,172,10
2022-03-18,2022,3,4,18,11,Dry,Metformin 500mg,Maintenance,151,10
2022-03-26,2022,3,5,26,12,Dry,Metformin 500mg,Maintenance,157,10
2022-04-03,2022,4,6,3,13,Dry,Metformin 500mg,Maintenance,130,10
2022-04-11,2022,4,0,11,15,Dry,Metformin 500mg,Maintenance,134,10
2022-04-18,2022,4,0,18,16,Dry,Metformin 500mg,Maintenance,121,10
2022-04-30,2022,4,5,30,17,Dry,Metformin 500mg,Maintenance,131,10
2022-05-09,2022,5,0,9,19,Dry,Metformin 500mg,Maintenance,143,10
2022-05-18,2022,5,2,18,20,Dry,Metformin 500mg,Maintenance,142,10
2022-05-30,2022,5,0,30,22,Dry,Metformin 500mg,Maintenance,142,10
2022-06-07,2022,6,1,7,23,Wet,Metformin 500mg,Maintenance,126,10
2022-06-15,2022,6,2,15,24,Wet,Metformin 500mg,Maintenance,140,10
2022-06-24,2022,6,4,24,25,Wet,Metformin 500mg,Maintenance,157,10
2022-07-03,2022,7,6,3,26,Wet,Metformin 500mg,Maintenance,134,10
2022-07-10,2022,7,6,10,27,Wet,Metformin 500mg,Maintenance,134,10
2022-07-17,2022,7,6,17,28,Wet,Metformin 500mg,Maintenance,142,10
2022-07-28,2022,7,3,28,30,Wet,Metformin 500mg,Maintenance,148,10
2022-08-07,2022,8,6,7,31,Wet,Metformin 500mg,Maintenance,138,10
2022-08-19,2022,8,4,19,33,Wet,Metformin 500mg,Maintenance,139,10
2022-08-28,2022,8,6,28,34,Wet,Metformin 500mg,Maintenance,132,10
2022-09-07,2022,9,2,7,36,Wet,Metformin 500mg,Maintenance,144,10
2022-09-17,2022,9,5,17,37,Wet,Metformin 500mg,Maintenance,148,10
2022-09-25,2022,9,6,25,38,Wet,Metformin 500mg,Maintenance,136,10
2022-10-05,2022,10,2,5,40,Wet,Metformin 500mg,Maintenance,129,10
2022-10-12,2022,10,2,12,41,Wet,Metformin 500mg,Maintenance,142,10
2022-10-23,2022,10,6,23,42,Wet,Metformin 500mg,Maintenance,138,10
2022-11-03,2022,11,3,3,44,Wet,Metformin 500mg,Maintenance,149,10
2022-11-10,2022,11,3,10,45,Wet,Metformin 500mg,Maintenance,152,10
2022-11-21,2022,11,0,21,47,Wet,Metformin 500mg,Maintenance,154,10
2022-11-30,2022,11,2,30,48,Wet,Metformin 500mg,Maintenance,141,10
2022-12-10,2022,12,5,10,49,Dry,Metformin 500mg,Maintenance,159,10
2022-12-19,2022,12,0,19,51,Dry,Metformin 500mg,Maintenance,149,10
2022-12-28,2022,12,2,28,52,Dry,Metformin 500mg,Maintenance,143,10
2023-01-09,2023,1,0,9,2,Dry,Metformin 500mg,Maintenance,171,10
2023-01-22,2023,1,6,22,3,Dry,Metformin 500mg,Maintenance,140,10
2023-02-03,2023,2,4,3,5,Dry,Metformin 500mg,Maintenance,138,10
2023-02-16,2023,2,3,16,7,Dry,Metformin 500mg,Maintenance,126,10
2023-02-28,2023,2,1,28,9,Dry,Metformin 500mg,Maintenance,148,10
2023-03-10,2023,3,4,10,10,Dry,Metformin 500mg,Maintenance,140,10
2023-03-17,2023,3,4,17,11,Dry,Metformin 500mg,Maintenance,137,10
2023-03-26,2023,3,6,26,12,Dry,Metformin 500mg,Maintenance,131,10
2023-04-02,2023,4,6,2,13,Dry,Metformin 500mg,Maintenance,156,10
2023-04-15,2023,4,5,15,15,Dry,Metformin 500mg,Maintenance,159,10
2023-04-27,2023,4,3,27,17,Dry,Metformin 500mg,Maintenance,133,10
2023-05-09,2023,5,1,9,19,Dry,Metformin 500mg,Maintenance,129,10
2023-05-22,2023,5,0,22,21,Dry,Metformin 500mg,Maintenance,148,10
2023-05-29,2023,5,0,29,22,Dry,Metformin 500mg,Maintenance,155,10
2023-06-05,2023,6,0,5,23,Wet,Metformin 500mg,Maintenance,130,10
2023-06-18,2023,6,6,18,24,Wet,Metformin 500mg,Maintenance,149,10
2023-07-01,2023,7,5,1,26,Wet,Metformin 500mg,Maintenance,144,10
2023-07-11,2023,7,1,11,28,Wet,Metformin 500mg,Maintenance,149,10
2023-07-18,2023,7,1,18,29,Wet,Metformin 500mg,Maintenance,154,10
2023-07-26,2023,7,2,26,30,Wet,Metformin 500mg,Maintenance,150,10
2023-08-02,2023,8,2,2,31,Wet,Metformin 500mg,Maintenance,161,10
2023-08-12,2023,8,5,12,32,Wet,Metformin 500mg,Maintenance,132,10
2023-08-20,2023,8,6,20,33,Wet,Metformin 500mg,Maintenance,146,10
2023-08-29,2023,8,1,29,35,Wet,Metformin 500mg,Maintenance,151,10
2023-09-08,2023,9,4,8,36,Wet,Metformin 500mg,Maintenance,134,10
2023-09-19,2023,9,1,19,38,Wet,Metformin 500mg,Maintenance,141,10
2023-09-27,2023,9,2,27,39,Wet,Metformin 500mg,Maintenance,158,10
2023-10-08,2023,10,6,8,40,Wet,Metformin 500mg,Maintenance,139,10
2023-10-20,2023,10,4,20,42,Wet,Metformin 500mg,Maintenance,165,10
2023-10-29,2023,10,6,29,43,Wet,Metformin 500mg,Maintenance,151,10
2023-11-05,2023,11,6,5,44,Wet,Metformin 500mg,Maintenance,127,10
2023-11-16,2023,11,3,16,46,Wet,Metformin 500mg,Maintenance,143,10
2023-11-29,2023,11,2,29,48,Wet,Metformin 500mg,Maintenance,134,10
2023-12-06,2023,12,2,6,49,Dry,Metformin 500mg,Maintenance,141,10
2023-12-14,2023,12,3,14,50,Dry,Metformin 500mg,Maintenance,143,10
2023-12-26,2023,12,1,26,52,Dry,Metformin 500mg,Maintenance,147,10
2024-01-08,2024,1,0,8,2,Dry,Metformin 500mg,Maintenance,129,10
2024-01-15,2024,1,0,15,3,Dry,Metformin 500mg,Maintenance,154,10
2024-01-28,2024,1,6,28,4,Dry,Metformin 500mg,Maintenance,147,10
2024-02-04,2024,2,6,4,5,Dry,Metformin 500mg,Maintenance,139,10
2024-02-12,2024,2,0,12,7,Dry,Metformin 500mg,Maintenance,148,10
2024-02-21,2024,2,2,21,8,Dry,Metformin 500mg,Maintenance,147,10
2024-02-28,2024,2,2,28,9,Dry,Metformin 500mg,Maintenance,152,10
2024-03-12,2024,3,1,12,11,Dry,Metformin 500mg,Maintenance,137,10
2024-03-24,2024,3,6,24,12,Dry,Metformin 500mg,Maintenance,156,10
2024-04-06,2024,4,5,6,14,Dry,Metformin 500mg,Maintenance,160,10
2024-04-17,2024,4,2,17,16,Dry,Metformin 500mg,Maintenance,131,10
2024-04-30,2024,4,1,30,18,Dry,Metformin 500mg,Maintenance,159,10
2024-05-12,2024,5,6,12,19,Dry,Metformin 500mg,Maintenance,132,10
2024-05-21,2024,5,1,21,21,Dry,Metformin 500mg,Maintenance,131,10
2024-05-31,2024,5,4,31,22,Dry,Metformin 500mg,Maintenance,154,10
2024-06-08,2024,6,5,8,23,Wet,Metformin 500mg,Maintenance,150,10
2024-06-19,2024,6,2,19,25,Wet,Metformin 500mg,Maintenance,126,10
2024-06-28,2024,6,4,28,26,Wet,Metformin 500mg,Maintenance,139,10
2024-07-10,2024,7,2,10,28,Wet,Metformin 500mg,Maintenance,134,10
2024-07-19,2024,7,4,19,29,Wet,Metformin 500mg,Maintenance,144,10
2024-08-01,2024,8,3,1,31,Wet,Metformin 500mg,Maintenance,142,10
2024-08-08,2024,8,3,8,32,Wet,Metformin 500mg,Maintenance,151,10
2024-08-17,2024,8,5,17,33,Wet,Metformin 500mg,Maintenance,127,10
2024-08-27,2024,8,1,27,35,Wet,Metformin 500mg,Maintenance,147,10
2024-09-08,2024,9,6,8,36,Wet,Metformin 500mg,Maintenance,141,10
2024-09-18,2024,9,2,18,38,Wet,Metformin 500mg,Maintenance,148,10
2024-09-29,2024,9,6,29,39,Wet,Metformin 500mg,Maintenance,160,10
2024-10-11,2024,10,4,11,41,Wet,Metformin 500mg,Maintenance,143,10
2024-10-23,2024,10,2,23,43,Wet,Metformin 500mg,Maintenance,136,10
2024-10-31,2024,10,3,31,44,Wet,Metformin 500mg,Maintenance,142,10
2024-11-09,2024,11,5,9,45,Wet,Metformin 500mg,Maintenance,147,10
2024-11-21,2024,11,3,21,47,Wet,Metformin 500mg,Maintenance,134,10
2024-12-02,2024,12,0,2,49,Dry,Metformin 500mg,Maintenance,155,10
2024-12-13,2024,12,4,13,50,Dry,Metformin 500mg,Maintenance,152,10
2024-12-21,2024,12,5,21,51,Dry,Metformin 500mg,Maintenance,141,10
2025-01-01,2025,1,2,1,1,Dry,Metformin 500mg,Maintenance,133,10
2025-01-12,2025,1,6,12,2,Dry,Metformin 500mg,Maintenance,136,10
2025-01-19,2025,1,6,19,3,Dry,Metformin 500mg,Maintenance,163,10
2025-01-26,2025,1,6,26,4,Dry,Metformin 500mg,Maintenance,128,10
2025-02-04,2025,2,1,4,6,Dry,Metformin 500mg,Maintenance,126,10
2025-02-11,2025,2,1,11,7,Dry,Metformin 500mg,Maintenance,130,10
2025-02-24,2025,2,0,24,9,Dry,Metformin 500mg,Maintenance,134,10
2025-03-09,2025,3,6,9,10,Dry,Metformin 500mg,Maintenance,138,10
2025-03-17,2025,3,0,17,12,Dry,Metformin 500mg,Maintenance,135,10
2025-03-30,2025,3,6,30,13,Dry,Metformin 500mg,Maintenance,139,10
2025-04-07,2025,4,0,7,15,Dry,Metformin 500mg,Maintenance,158,10
2025-04-19,2025,4,5,19,16,Dry,Metformin 500mg,Maintenance,128,10
2025-04-28,2025,4,0,28,18,Dry,Metformin 500mg,Maintenance,125,10
2025-05-11,2025,5,6,11,19,Dry,Metformin 500mg,Maintenance,133,10
2025-05-22,2025,5,3,22,21,Dry,Metformin 500mg,Maintenance,178,10
2025-06-02,2025,6,0,2,23,Wet,Metformin 500mg,Maintenance,157,10
2025-06-14,2025,6,5,14,24,Wet,Metformin 500mg,Maintenance,137,10
2025-06-21,2025,6,5,21,25,Wet,Metformin 500mg,Maintenance,141,10
2025-06-28,2025,6,5,28,26,Wet,Metformin 500mg,Maintenance,160,10
2025-07-05,2025,7,5,5,27,Wet,Metformin 500mg,Maintenance,146,10
2025-07-13,2025,7,6,13,28,Wet,Metformin 500mg,Maintenance,153,10
2025-07-23,2025,7,2,23,30,Wet,Metformin 500mg,Maintenance,144,10
2025-08-04,2025,8,0,4,32,Wet,Metformin 500mg,Maintenance,117,10
2025-08-17,2025,8,6,17,33,Wet,Metformin 500mg,Maintenance,129,10
2025-08-28,2025,8,3,28,35,Wet,Metformin 500mg,Maintenance,140,10
2025-09-09,2025,9,1,9,37,Wet,Metformin 500mg,Maintenance,161,10
2025-09-21,2025,9,6,21,38,Wet,Metformin 500mg,Maintenance,153,10
2025-09-28,2025,9,6,28,39,Wet,Metformin 500mg,Maintenance,149,10
2025-10-11,2025,10,5,11,41,Wet,Metformin 500mg,Maintenance,122,10
2025-10-19,2025,10,6,19,42,Wet,Metformin 500mg,Maintenance,141,10
2025-10-27,2025,10,0,27,44,Wet,Metformin 500mg,Maintenance,147,10
2025-11-04,2025,11,1,4,45,Wet,Metformin 500mg,Maintenance,158,10
2025-11-14,2025,11,4,14,46,Wet,Metformin 500mg,Maintenance,148,10
2025-11-25,2025,11,1,25,48,Wet,Metformin 500mg,Maintenance,128,10
2025-12-08,2025,12,0,8,50,Dry,Metformin 500mg,Maintenance,155,10
2025-12-15,2025,12,0,15,51,Dry,Metformin 500mg,Maintenance,151,10
2025-12-22,2025,12,0,22,52,Dry,Metformin 500mg,Maintenance,119,10
2025-12-30,2025,12,1,30,1,Dry,Metformin 500mg,Maintenance,142,10
2026-01-07,2026,1,2,7,2,Dry,Metformin 500mg,Maintenance,154,10
2026-01-19,2026,1,0,19,4,Dry,Metformin 500mg,Maintenance,134,10
2026-01-29,2026,1,3,29,5,Dry,Metformin 500mg,Maintenance,121,10
2026-02-07,2026,2,5,7,6,Dry,Metformin 500mg,Maintenance,135,10
2026-02-15,2026,2,6,15,7,Dry,Metformin 500mg,Maintenance,128,10
2026-02-22,2026,2,6,22,8,Dry,Metformin 500mg,Maintenance,135,10
2026-03-06,2026,3,4,6,10,Dry,Metformin 500mg,Maintenance,146,10
2026-03-13,2026,3,4,13,11,Dry,Metformin 500mg,Maintenance,133,10
2026-03-20,2026,3,4,20,12,Dry,Metformin 500mg,Maintenance,139,10
2026-03-29,2026,3,6,29,13,Dry,Metformin 500mg,Maintenance,131,10
2026-04-06,2026,4,0,6,15,Dry,Metformin 500mg,Maintenance,133,10
2026-04-19,2026,4,6,19,16,Dry,Metformin 500mg,Maintenance,132,10
2026-04-30,2026,4,3,30,18,Dry,Metformin 500mg,Maintenance,117,10
2026-05-11,2026,5,0,11,20,Dry,Metformin 500mg,Maintenance,133,10
2026-05-20,2026,5,2,20,21,Dry,Metformin 500mg,Maintenance,128,10
2026-06-01,2026,6,0,1,23,Wet,Metformin 500mg,Maintenance,149,10
2026-06-12,2026,6,4,12,24,Wet,Metformin 500mg,Maintenance,127,10
2026-06-24,2026,6,2,24,26,Wet,Metformin 500mg,Maintenance,142,10
2026-07-03,2026,7,4,3,27,Wet,Metformin 500mg,Maintenance,144,10
2026-07-12,2026,7,6,12,28,Wet,Metformin 500mg,Maintenance,142,10
2026-07-20,2026,7,0,20,30,Wet,Metformin 500mg,Maintenance,121,10
2026-07-27,2026,7,0,27,31,Wet,Metformin 500mg,Maintenance,168,10
2026-08-04,2026,8,1,4,32,Wet,Metformin 500mg,Maintenance,133,10
2026-08-14,2026,8,4,14,33,Wet,Metformin 500mg,Maintenance,144,10
