date,year,month,day_of_week,day_of_month,week_of_year,season,barangay_id,medicine_name,medicine_category,quantity_requested
2025-08-11,2025,8,0,11,33,Wet,BRGY047,Biogesic,Pain Reliever,4
2025-08-28,2025,8,3,28,35,Wet,BRGY047,Biogesic,Pain Reliever,5
2025-09-15,2025,9,0,15,38,Wet,BRGY047,Biogesic,Pain Reliever,5
2025-10-02,2025,10,3,2,40,Wet,BRGY047,Biogesic,Pain Reliever,3
2025-10-19,2025,10,6,19,42,Wet,BRGY047,Biogesic,Pain Reliever,9
2025-11-09,2025,11,6,9,45,Wet,BRGY047,Biogesic,Pain Reliever,4
2025-12-01,2025,12,0,1,49,Dry,BRGY047,Biogesic,Pain Reliever,7
2025-12-20,2025,12,5,20,51,Dry,BRGY047,Biogesic,Pain Reliever,3
2026-01-09,2026,1,4,9,2,Dry,BRGY047,Biogesic,Pain Reliever,3
2026-01-30,2026,1,4,30,5,Dry,BRGY047,Biogesic,Pain Reliever,5
2026-02-20,2026,2,4,20,8,Dry,BRGY047,Biogesic,Pain Reliever,5
2026-03-09,2026,3,0,9,11,Dry,BRGY047,Biogesic,Pain Reliever,8
2026-04-13,2026,4,0,13,16,Dry,BRGY047,Biogesic,Pain Reliever,3
2026-05-04,2026,5,0,4,19,Dry,BRGY047,Biogesic,Pain Reliever,2
2026-05-22,2026,5,4,22,21,Dry,BRGY047,Biogesic,Pain Reliever,6
2026-06-12,2026,6,4,12,24,Wet,BRGY047,Biogesic,Pain Reliever,4
2026-07-04,2026,7,5,4,27,Wet,BRGY047,Biogesic,Pain Reliever,11
2026-07-24,2026,7,4,24,30,Wet,BRGY047,Biogesic,Pain Reliever,1
2021-08-23,2021,8,0,23,34,Wet,BRGY047,Amoxicillin 500mg,Antibiotic,2
2021-09-09,2021,9,3,9,36,Wet,BRGY047,Amoxicillin 500mg,Antibiotic,4
2021-09-28,2021,9,1,28,39,Wet,BRGY047,Amoxicillin 500mg,Antibiotic,7
2021-10-14,2021,10,3,14,41,Wet,BRGY047,Amoxicillin 500mg,Antibiotic,6
2021-10-27,2021,10,2,27,43,Wet,BRGY047,Amoxicillin 500mg,Antibiotic,4
2021-11-15,2021,11,0,15,46,Wet,BRGY047,Amoxicillin 500mg,Antibiotic,7
2021-11-30,2021,11,1,30,48,Wet,BRGY047,Amoxicillin 500mg,Antibiotic,4
2021-12-15,2021,12,2,15,50,Dry,BRGY047,Amoxicillin 500mg,Antibiotic,8
2022-01-03,2022,1,0,3,1,Dry,BRGY047,Amoxicillin 500mg,Antibiotic,6
2022-01-20,2022,1,3,20,3,Dry,BRGY047,Amoxicillin 500mg,Antibiotic,3
2022-02-04,2022,2,4,4,5,Dry,BRGY047,Amoxicillin 500mg,Antibiotic,5
2022-02-22,2022,2,1,22,8,Dry,BRGY047,Amoxicillin 500mg,Antibiotic,6
2022-03-10,2022,3,3,10,10,Dry,BRGY047,Amoxicillin 500mg,Antibiotic,3
2022-03-27,2022,3,6,27,12,Dry,BRGY047,Amoxicillin 500mg,Antibiotic,11
2022-04-11,2022,4,0,11,15,Dry,BRGY047,Amoxicillin 500mg,Antibiotic,10
2022-04-30,2022,4,5,30,17,Dry,BRGY047,Amoxicillin 500mg,Antibiotic,3
2022-05-16,2022,5,0,16,20,Dry,BRGY047,Amoxicillin 500mg,Antibiotic,5
2022-05-29,2022,5,6,29,21,Dry,BRGY047,Amoxicillin 500mg,Antibiotic,4
2022-06-14,2022,6,1,14,24,Wet,BRGY047,Amoxicillin 500mg,Antibiotic,7
2022-06-29,2022,6,2,29,26,Wet,BRGY047,Amoxicillin 500mg,Antibiotic,3
2022-07-14,2022,7,3,14,28,Wet,BRGY047,Amoxicillin 500mg,Antibiotic,2
2022-07-29,2022,7,4,29,30,Wet,BRGY047,Amoxicillin 500mg,Antibiotic,5
2022-08-13,2022,8,5,13,32,Wet,BRGY047,Amoxicillin 500mg,Antibiotic,6
2022-08-28,2022,8,6,28,34,Wet,BRGY047,Amoxicillin 500mg,Antibiotic,4
2022-09-16,2022,9,4,16,37,Wet,BRGY047,Amoxicillin 500mg,Antibiotic,7
2022-09-29,2022,9,3,29,39,Wet,BRGY047,Amoxicillin 500mg,Antibiotic,8
2022-10-12,2022,10,2,12,41,Wet,BRGY047,Amoxicillin 500mg,Antibiotic,4
2022-10-30,2022,10,6,30,43,Wet,BRGY047,Amoxicillin 500mg,Antibiotic,2
2022-11-13,2022,11,6,13,45,Wet,BRGY047,Amoxicillin 500mg,Antibiotic,6
2022-12-16,2022,12,4,16,50,Dry,BRGY047,Amoxicillin 500mg,Antibiotic,10
2022-12-30,2022,12,4,30,52,Dry,BRGY047,Amoxicillin 500mg,Antibiotic,4
2023-01-18,2023,1,2,18,3,Dry,BRGY047,Amoxicillin 500mg,Antibiotic,7
2023-01-31,2023,1,1,31,5,Dry,BRGY047,Amoxicillin 500mg,Antibiotic,4
2023-02-16,2023,2,3,16,7,Dry,BRGY047,Amoxicillin 500mg,Antibiotic,5
2023-03-03,2023,3,4,3,9,Dry,BRGY047,Amoxicillin 500mg,Antibiotic,3
2023-03-22,2023,3,2,22,12,Dry,BRGY047,Amoxicillin 500mg,Antibiotic,4
2023-04-10,2023,4,0,10,15,Dry,BRGY047,Amoxicillin 500mg,Antibiotic,7
2023-04-28,2023,4,4,28,17,Dry,BRGY047,Amoxicillin 500mg,Antibiotic,8
2023-05-17,2023,5,2,17,20,Dry,BRGY047,Amoxicillin 500mg,Antibiotic,6
2023-05-31,2023,5,2,31,22,Dry,BRGY047,Amoxicillin 500mg,Antibiotic,3
2023-06-17,2023,6,5,17,24,Wet,BRGY047,Amoxicillin 500mg,Antibiotic,3
2023-07-01,2023,7,5,1,26,Wet,BRGY047,Amoxicillin 500mg,Antibiotic,3
2023-07-19,2023,7,2,19,29,Wet,BRGY047,Amoxicillin 500mg,Antibiotic,10
2023-08-03,2023,8,3,3,31,Wet,BRGY047,Amoxicillin 500mg,Antibiotic,9
2023-08-16,2023,8,2,16,33,Wet,BRGY047,Amoxicillin 500mg,Antibiotic,8
2023-09-04,2023,9,0,4,36,Wet,BRGY047,Amoxicillin 500mg,Antibiotic,6
2023-09-20,2023,9,2,20,38,Wet,BRGY047,Amoxicillin 500mg,Antibiotic,8
2023-10-06,2023,10,4,6,40,Wet,BRGY047,Amoxicillin 500mg,Antibiotic,3
2023-10-19,2023,10,3,19,42,Wet,BRGY047,Amoxicillin 500mg,Antibiotic,7
2023-11-05,2023,11,6,5,44,Wet,BRGY047,Amoxicillin 500mg,Antibiotic,12
2023-11-19,2023,11,6,19,46,Wet,BRGY047,Amoxicillin 500mg,Antibiotic,6
2023-12-04,2023,12,0,4,49,Dry,BRGY047,Amoxicillin 500mg,Antibiotic,9
2023-12-22,2023,12,4,22,51,Dry,BRGY047,Amoxicillin 500mg,Antibiotic,6
2024-01-09,2024,1,1,9,2,Dry,BRGY047,Amoxicillin 500mg,Antibiotic,1
2024-01-27,2024,1,5,27,4,Dry,BRGY047,Amoxicillin 500mg,Antibiotic,8
2024-02-12,2024,2,0,12,7,Dry,BRGY047,Amoxicillin 500mg,Antibiotic,9
2024-03-02,2024,3,5,2,9,Dry,BRGY047,Amoxicillin 500mg,Antibiotic,5
2024-04-03,2024,4,2,3,14,Dry,BRGY047,Amoxicillin 500mg,Antibiotic,7
2024-04-16,2024,4,1,16,16,Dry,BRGY047,Amoxicillin 500mg,Antibiotic,3
2024-05-04,2024,5,5,4,18,Dry,BRGY047,Amoxicillin 500mg,Antibiotic,6
2024-05-18,2024,5,5,18,20,Dry,BRGY047,Amoxicillin 500mg,Antibiotic,5
2024-06-02,2024,6,6,2,22,Wet,BRGY047,Amoxicillin 500mg,Antibiotic,4
2024-06-15,2024,6,5,15,24,Wet,BRGY047,Amoxicillin 500mg,Antibiotic,7
2024-07-01,2024,7,0,1,27,Wet,BRGY047,Amoxicillin 500mg,Antibiotic,11
2024-07-16,2024,7,1,16,29,Wet,BRGY047,Amoxicillin 500mg,Antibiotic,8
2024-08-01,2024,8,3,1,31,Wet,BRGY047,Amoxicillin 500mg,Antibiotic,4
2024-08-18,2024,8,6,18,33,Wet,BRGY047,Amoxicillin 500mg,Antibiotic,3
2024-09-05,2024,9,3,5,36,Wet,BRGY047,Amoxicillin 500mg,Antibiotic,4
2024-09-18,2024,9,2,18,38,Wet,BRGY047,Amoxicillin 500mg,Antibiotic,3
2024-10-04,2024,10,4,4,40,Wet,BRGY047,Amoxicillin 500mg,Antibiotic,3
2024-10-23,2024,10,2,23,43,Wet,BRGY047,Amoxicillin 500mg,Antibiotic,5
2024-11-05,2024,11,1,5,45,Wet,BRGY047,Amoxicillin 500mg,Antibiotic,8
2024-11-20,2024,11,2,20,47,Wet,BRGY047,Amoxicillin 500mg,Antibiotic,4
2024-12-03,2024,12,1,3,49,Dry,BRGY047,Amoxicillin 500mg,Antibiotic,7
2024-12-19,2024,12,3,19,51,Dry,BRGY047,Amoxicillin 500mg,Antibiotic,5
2025-01-02,2025,1,3,2,1,Dry,BRGY047,Amoxicillin 500mg,Antibiotic,7
2025-01-15,2025,1,2,15,3,Dry,BRGY047,Amoxicillin 500mg,Antibiotic,6
2025-01-29,2025,1,2,29,5,Dry,BRGY047,Amoxicillin 500mg,Antibiotic,5
2025-02-14,2025,2,4,14,7,Dry,BRGY047,Amoxicillin 500mg,Antibiotic,3
2025-02-28,2025,2,4,28,9,Dry,BRGY047,Amoxicillin 500mg,Antibiotic,8
2025-03-16,2025,3,6,16,11,Dry,BRGY047,Amoxicillin 500mg,Antibiotic,4
2025-04-02,2025,4,2,2,14,Dry,BRGY047,Amoxicillin 500mg,Antibiotic,7
2025-04-21,2025,4,0,21,17,Dry,BRGY047,Amoxicillin 500mg,Antibiotic,2
2025-05-04,2025,5,6,4,18,Dry,BRGY047,Amoxicillin 500mg,Antibiotic,5
2025-05-22,2025,5,3,22,21,Dry,BRGY047,Amoxicillin 500mg,Antibiotic,7
2025-06-04,2025,6,2,4,23,Wet,BRGY047,Amoxicillin 500mg,Antibiotic,5
2025-06-20,2025,6,4,20,25,Wet,BRGY047,Amoxicillin 500mg,Antibiotic,3
2025-07-04,2025,7,4,4,27,Wet,BRGY047,Amoxicillin 500mg,Antibiotic,7
2025-07-21,2025,7,0,21,30,Wet,BRGY047,Amoxicillin 500mg,Antibiotic,8
2025-08-09,2025,8,5,9,32,Wet,BRGY047,Amoxicillin 500mg,Antibiotic,4
2025-08-24,2025,8,6,24,34,Wet,BRGY047,Amoxicillin 500mg,Antibiotic,5
2025-09-09,2025,9,1,9,37,Wet,BRGY047,Amoxicillin 500mg,Antibiotic,1
2025-09-22,2025,9,0,22,39,Wet,BRGY047,Amoxicillin 500mg,Antibiotic,7
2025-10-08,2025,10,2,8,41,Wet,BRGY047,Amoxicillin 500mg,Antibiotic,3
2025-10-27,2025,10,0,27,44,Wet,BRGY047,Amoxicillin 500mg,Antibiotic,7
2025-11-13,2025,11,3,13,46,Wet,BRGY047,Amoxicillin 500mg,Antibiotic,4
2025-12-02,2025,12,1,2,49,Dry,BRGY047,Amoxicillin 500mg,Antibiotic,3
2025-12-18,2025,12,3,18,51,Dry,BRGY047,Amoxicillin 500mg,Antibiotic,5
2026-01-05,2026,1,0,5,2,Dry,BRGY047,Amoxicillin 500mg,Antibiotic,8
2026-01-20,2026,1,1,20,4,Dry,BRGY047,Amoxicillin 500mg,Antibiotic,11
2026-02-07,2026,2,5,7,6,Dry,BRGY047,Amoxicillin 500mg,Antibiotic,4
2026-02-23,2026,2,0,23,9,Dry,BRGY047,Amoxicillin 500mg,Antibiotic,4
2026-03-09,2026,3,0,9,11,Dry,BRGY047,Amoxicillin 500mg,Antibiotic,4
2026-03-25,2026,3,2,25,13,Dry,BRGY047,Amoxicillin 500mg,Antibiotic,9
2026-04-12,2026,4,6,12,15,Dry,BRGY047,Amoxicillin 500mg,Antibiotic,2
2026-04-27,2026,4,0,27,18,Dry,BRGY047,Amoxicillin 500mg,Antibiotic,5
2026-05-15,2026,5,4,15,20,Dry,BRGY047,Amoxicillin 500mg,Antibiotic,7
2026-05-31,2026,5,6,31,22,Dry,BRGY047,Amoxicillin 500mg,Antibiotic,5
2026-06-17,2026,6,2,17,25,Wet,BRGY047,Amoxicillin 500mg,Antibiotic,6
2026-07-04,2026,7,5,4,27,Wet,BRGY047,Amoxicillin 500mg,Antibiotic,5
2026-07-22,2026,7,2,22,30,Wet,BRGY047,Amoxicillin 500mg,Antibiotic,7
2026-08-05,2026,8,2,5,32,Wet,BRGY047,Amoxicillin 500mg,Antibiotic,4
2021-08-21,2021,8,5,21,33,Wet,BRGY047,Cefalexin,Antibiotic,5
2021-09-06,2021,9,0,6,36,Wet,BRGY047,Cefalexin,Antibiotic,5
2021-09-18,2021,9,5,18,37,Wet,BRGY047,Cefalexin,Antibiotic,5
2021-09-29,2021,9,2,29,39,Wet,BRGY047,Cefalexin,Antibiotic,9
2021-10-09,2021,10,5,9,40,Wet,BRGY047,Cefalexin,Antibiotic,9
2021-10-23,2021,10,5,23,42,Wet,BRGY047,Cefalexin,Antibiotic,5
2021-11-03,2021,11,2,3,44,Wet,BRGY047,Cefalexin,Antibiotic,4
2021-11-14,2021,11,6,14,45,Wet,BRGY047,Cefalexin,Antibiotic,3
2021-11-24,2021,11,2,24,47,Wet,BRGY047,Cefalexin,Antibiotic,2
2021-12-09,2021,12,3,9,49,Dry,BRGY047,Cefalexin,Antibiotic,5
2021-12-21,2021,12,1,21,51,Dry,BRGY047,Cefalexin,Antibiotic,6
2021-12-31,2021,12,4,31,52,Dry,BRGY047,Cefalexin,Antibiotic,3
2022-01-16,2022,1,6,16,2,Dry,BRGY047,Cefalexin,Antibiotic,3
2022-01-31,2022,1,0,31,5,Dry,BRGY047,Cefalexin,Antibiotic,9
2022-02-13,2022,2,6,13,6,Dry,BRGY047,Cefalexin,Antibiotic,4
2022-02-25,2022,2,4,25,8,Dry,BRGY047,Cefalexin,Antibiotic,3
2022-03-12,2022,3,5,12,10,Dry,BRGY047,Cefalexin,Antibiotic,6
2022-03-22,2022,3,1,22,12,Dry,BRGY047,Cefalexin,Antibiotic,3
2022-04-03,2022,4,6,3,13,Dry,BRGY047,Cefalexin,Antibiotic,3
2022-04-13,2022,4,2,13,15,Dry,BRGY047,Cefalexin,Antibiotic,1
2022-04-23,2022,4,5,23,16,Dry,BRGY047,Cefalexin,Antibiotic,6
2022-05-05,2022,5,3,5,18,Dry,BRGY047,Cefalexin,Antibiotic,1
2022-05-16,2022,5,0,16,20,Dry,BRGY047,Cefalexin,Antibiotic,11
2022-05-26,2022,5,3,26,21,Dry,BRGY047,Cefalexin,Antibiotic,5
2022-06-11,2022,6,5,11,23,Wet,BRGY047,Cefalexin,Antibiotic,3
2022-06-26,2022,6,6,26,25,Wet,BRGY047,Cefalexin,Antibiotic,5
2022-07-08,2022,7,4,8,27,Wet,BRGY047,Cefalexin,Antibiotic,7
2022-07-24,2022,7,6,24,29,Wet,BRGY047,Cefalexin,Antibiotic,3
2022-08-06,2022,8,5,6,31,Wet,BRGY047,Cefalexin,Antibiotic,7
2022-08-19,2022,8,4,19,33,Wet,BRGY047,Cefalexin,Antibiotic,6
2022-09-01,2022,9,3,1,35,Wet,BRGY047,Cefalexin,Antibiotic,4
2022-09-12,2022,9,0,12,37,Wet,BRGY047,Cefalexin,Antibiotic,8
2022-09-23,2022,9,4,23,38,Wet,BRGY047,Cefalexin,Antibiotic,3
2022-10-04,2022,10,1,4,40,Wet,BRGY047,Cefalexin,Antibiotic,3
2022-10-15,2022,10,5,15,41,Wet,BRGY047,Cefalexin,Antibiotic,6
2022-10-30,2022,10,6,30,43,Wet,BRGY047,Cefalexin,Antibiotic,5
2022-11-10,2022,11,3,10,45,Wet,BRGY047,Cefalexin,Antibiotic,4
2022-11-26,2022,11,5,26,47,Wet,BRGY047,Cefalexin,Antibiotic,4
2022-12-09,2022,12,4,9,49,Dry,BRGY047,Cefalexin,Antibiotic,5
2022-12-19,2022,12,0,19,51,Dry,BRGY047,Cefalexin,Antibiotic,8
2023-01-01,2023,1,6,1,52,Dry,BRGY047,Cefalexin,Antibiotic,7
2023-01-11,2023,1,2,11,2,Dry,BRGY047,Cefalexin,Antibiotic,4
2023-01-25,2023,1,2,25,4,Dry,BRGY047,Cefalexin,Antibiotic,5
2023-02-10,2023,2,4,10,6,Dry,BRGY047,Cefalexin,Antibiotic,7
2023-02-21,2023,2,1,21,8,Dry,BRGY047,Cefalexin,Antibiotic,6
2023-03-07,2023,3,1,7,10,Dry,BRGY047,Cefalexin,Antibiotic,5
2023-03-18,2023,3,5,18,11,Dry,BRGY047,Cefalexin,Antibiotic,3
2023-03-28,2023,3,1,28,13,Dry,BRGY047,Cefalexin,Antibiotic,4
2023-04-09,2023,4,6,9,14,Dry,BRGY047,Cefalexin,Antibiotic,1
2023-04-22,2023,4,5,22,16,Dry,BRGY047,Cefalexin,Antibiotic,8
2023-05-02,2023,5,1,2,18,Dry,BRGY047,Cefalexin,Antibiotic,8
2023-05-16,2023,5,1,16,20,Dry,BRGY047,Cefalexin,Antibiotic,12
2023-05-26,2023,5,4,26,21,Dry,BRGY047,Cefalexin,Antibiotic,9
2023-06-05,2023,6,0,5,23,Wet,BRGY047,Cefalexin,Antibiotic,8
2023-06-16,2023,6,4,16,24,Wet,BRGY047,Cefalexin,Antibiotic,4
2023-06-27,2023,6,1,27,26,Wet,BRGY047,Cefalexin,Antibiotic,4
2023-07-08,2023,7,5,8,27,Wet,BRGY047,Cefalexin,Antibiotic,10
2023-07-18,2023,7,1,18,29,Wet,BRGY047,Cefalexin,Antibiotic,5
2023-07-30,2023,7,6,30,30,Wet,BRGY047,Cefalexin,Antibiotic,7
2023-08-15,2023,8,1,15,33,Wet,BRGY047,Cefalexin,Antibiotic,6
2023-08-27,2023,8,6,27,34,Wet,BRGY047,Cefalexin,Antibiotic,9
2023-09-10,2023,9,6,10,36,Wet,BRGY047,Cefalexin,Antibiotic,5
2023-09-26,2023,9,1,26,39,Wet,BRGY047,Cefalexin,Antibiotic,2
2023-10-12,2023,10,3,12,41,Wet,BRGY047,Cefalexin,Antibiotic,5
2023-10-26,2023,10,3,26,43,Wet,BRGY047,Cefalexin,Antibiotic,6
2023-11-08,2023,11,2,8,45,Wet,BRGY047,Cefalexin,Antibiotic,5
2023-11-20,2023,11,0,20,47,Wet,BRGY047,Cefalexin,Antibiotic,3
2023-12-01,2023,12,4,1,48,Dry,BRGY047,Cefalexin,Antibiotic,1
2023-12-13,2023,12,2,13,50,Dry,BRGY047,Cefalexin,Antibiotic,9
2023-12-27,2023,12,2,27,52,Dry,BRGY047,Cefalexin,Antibiotic,6
2024-01-11,2024,1,3,11,2,Dry,BRGY047,Cefalexin,Antibiotic,2
2024-01-25,2024,1,3,25,4,Dry,BRGY047,Cefalexin,Antibiotic,2
2024-02-07,2024,2,2,7,6,Dry,BRGY047,Cefalexin,Antibiotic,4
2024-02-21,2024,2,2,21,8,Dry,BRGY047,Cefalexin,Antibiotic,7
2024-03-08,2024,3,4,8,10,Dry,BRGY047,Cefalexin,Antibiotic,3
2024-03-19,2024,3,1,19,12,Dry,BRGY047,Cefalexin,Antibiotic,6
2024-04-10,2024,4,2,10,15,Dry,BRGY047,Cefalexin,Antibiotic,7
2024-04-23,2024,4,1,23,17,Dry,BRGY047,Cefalexin,Antibiotic,4
2024-05-09,2024,5,3,9,19,Dry,BRGY047,Cefalexin,Antibiotic,2
2024-05-19,2024,5,6,19,20,Dry,BRGY047,Cefalexin,Antibiotic,3
2024-05-31,2024,5,4,31,22,Dry,BRGY047,Cefalexin,Antibiotic,3
2024-06-12,2024,6,2,12,24,Wet,BRGY047,Cefalexin,Antibiotic,5
2024-06-27,2024,6,3,27,26,Wet,BRGY047,Cefalexin,Antibiotic,3
2024-07-10,2024,7,2,10,28,Wet,BRGY047,Cefalexin,Antibiotic,6
2024-07-21,2024,7,6,21,29,Wet,BRGY047,Cefalexin,Antibiotic,4
2024-08-05,2024,8,0,5,32,Wet,BRGY047,Cefalexin,Antibiotic,1
2024-08-17,2024,8,5,17,33,Wet,BRGY047,Cefalexin,Antibiotic,2
2024-08-30,2024,8,4,30,35,Wet,BRGY047,Cefalexin,Antibiotic,6
2024-09-09,2024,9,0,9,37,Wet,BRGY047,Cefalexin,Antibiotic,4
2024-10-08,2024,10,1,8,41,Wet,BRGY047,Cefalexin,Antibiotic,2
2024-10-21,2024,10,0,21,43,Wet,BRGY047,Cefalexin,Antibiotic,5
2024-11-04,2024,11,0,4,45,Wet,BRGY047,Cefalexin,Antibiotic,4
2024-11-18,2024,11,0,18,47,Wet,BRGY047,Cefalexin,Antibiotic,7
2024-12-02,2024,12,0,2,49,Dry,BRGY047,Cefalexin,Antibiotic,8
2024-12-13,2024,12,4,13,50,Dry,BRGY047,Cefalexin,Antibiotic,3
2024-12-24,2024,12,1,24,52,Dry,BRGY047,Cefalexin,Antibiotic,4
2025-01-03,2025,1,4,3,1,Dry,BRGY047,Cefalexin,Antibiotic,7
2025-01-14,2025,1,1,14,3,Dry,BRGY047,Cefalexin,Antibiotic,5
2025-01-26,2025,1,6,26,4,Dry,BRGY047,Cefalexin,Antibiotic,2
2025-02-06,2025,2,3,6,6,Dry,BRGY047,Cefalexin,Antibiotic,4
2025-02-21,2025,2,4,21,8,Dry,BRGY047,Cefalexin,Antibiotic,8
2025-03-06,2025,3,3,6,10,Dry,BRGY047,Cefalexin,Antibiotic,4
2025-03-20,2025,3,3,20,12,Dry,BRGY047,Cefalexin,Antibiotic,6
2025-04-03,2025,4,3,3,14,Dry,BRGY047,Cefalexin,Antibiotic,4
2025-04-15,2025,4,1,15,16,Dry,BRGY047,Cefalexin,Antibiotic,4
2025-05-01,2025,5,3,1,18,Dry,BRGY047,Cefalexin,Antibiotic,4
2025-05-14,2025,5,2,14,20,Dry,BRGY047,Cefalexin,Antibiotic,8
2025-05-25,2025,5,6,25,21,Dry,BRGY047,Cefalexin,Antibiotic,6
2025-06-05,2025,6,3,5,23,Wet,BRGY047,Cefalexin,Antibiotic,6
2025-06-18,2025,6,2,18,25,Wet,BRGY047,Cefalexin,Antibiotic,2
2025-07-04,2025,7,4,4,27,Wet,BRGY047,Cefalexin,Antibiotic,2
2025-07-20,2025,7,6,20,29,Wet,BRGY047,Cefalexin,Antibiotic,1
2025-08-02,2025,8,5,2,31,Wet,BRGY047,Cefalexin,Antibiotic,4
2025-08-16,2025,8,5,16,33,Wet,BRGY047,Cefalexin,Antibiotic,5
2025-08-26,2025,8,1,26,35,Wet,BRGY047,Cefalexin,Antibiotic,1
2025-09-09,2025,9,1,9,37,Wet,BRGY047,Cefalexin,Antibiotic,7
2025-09-23,2025,9,1,23,39,Wet,BRGY047,Cefalexin,Antibiotic,3
2025-10-04,2025,10,5,4,40,Wet,BRGY047,Cefalexin,Antibiotic,6
2025-10-17,2025,10,4,17,42,Wet,BRGY047,Cefalexin,Antibiotic,1
2025-10-27,2025,10,0,27,44,Wet,BRGY047,Cefalexin,Antibiotic,4
2025-11-06,2025,11,3,6,45,Wet,BRGY047,Cefalexin,Antibiotic,4
2025-11-17,2025,11,0,17,47,Wet,BRGY047,Cefalexin,Antibiotic,8
2025-12-02,2025,12,1,2,49,Dry,BRGY047,Cefalexin,Antibiotic,6
2025-12-14,2025,12,6,14,50,Dry,BRGY047,Cefalexin,Antibiotic,3
2025-12-30,2025,12,1,30,1,Dry,BRGY047,Cefalexin,Antibiotic,9
2026-01-15,2026,1,3,15,3,Dry,BRGY047,Cefalexin,Antibiotic,3
2026-01-26,2026,1,0,26,5,Dry,BRGY047,Cefalexin,Antibiotic,11
2026-02-07,2026,2,5,7,6,Dry,BRGY047,Cefalexin,Antibiotic,5
2026-02-20,2026,2,4,20,8,Dry,BRGY047,Cefalexin,Antibiotic,2
2026-03-05,2026,3,3,5,10,Dry,BRGY047,Cefalexin,Antibiotic,6
2026-03-17,2026,3,1,17,12,Dry,BRGY047,Cefalexin,Antibiotic,2
2026-03-29,2026,3,6,29,13,Dry,BRGY047,Cefalexin,Antibiotic,4
2026-04-09,2026,4,3,9,15,Dry,BRGY047,Cefalexin,Antibiotic,5
2026-04-19,2026,4,6,19,16,Dry,BRGY047,Cefalexin,Antibiotic,5
2026-05-02,2026,5,5,2,18,Dry,BRGY047,Cefalexin,Antibiotic,10
2026-05-31,2026,5,6,31,22,Dry,BRGY047,Cefalexin,Antibiotic,2
2026-06-13,2026,6,5,13,24,Wet,BRGY047,Cefalexin,Antibiotic,2
2026-06-27,2026,6,5,27,26,Wet,BRGY047,Cefalexin,Antibiotic,4
2026-07-13,2026,7,0,13,29,Wet,BRGY047,Cefalexin,Antibiotic,5
2026-07-29,2026,7,2,29,31,Wet,BRGY047,Cefalexin,Antibiotic,6
2026-08-13,2026,8,3,13,33,Wet,BRGY047,Cefalexin,Antibiotic,3
2021-08-21,2021,8,5,21,33,Wet,BRGY047,Cetirizine,Antihistamine,5
2021-09-11,2021,9,5,11,36,Wet,BRGY047,Cetirizine,Antihistamine,7
2021-10-06,2021,10,2,6,40,Wet,BRGY047,Cetirizine,Antihistamine,8
2021-10-31,2021,10,6,31,43,Wet,BRGY047,Cetirizine,Antihistamine,8
2021-11-21,2021,11,6,21,46,Wet,BRGY047,Cetirizine,Antihistamine,5
2021-12-13,2021,12,0,13,50,Dry,BRGY047,Cetirizine,Antihistamine,7
2022-01-07,2022,1,4,7,1,Dry,BRGY047,Cetirizine,Antihistamine,12
2022-01-29,2022,1,5,29,4,Dry,BRGY047,Cetirizine,Antihistamine,8
2022-02-19,2022,2,5,19,7,Dry,BRGY047,Cetirizine,Antihistamine,5
2022-03-13,2022,3,6,13,10,Dry,BRGY047,Cetirizine,Antihistamine,3
2022-04-09,2022,4,5,9,14,Dry,BRGY047,Cetirizine,Antihistamine,5
2022-05-06,2022,5,4,6,18,Dry,BRGY047,Cetirizine,Antihistamine,4
2022-05-28,2022,5,5,28,21,Dry,BRGY047,Cetirizine,Antihistamine,5
2022-06-18,2022,6,5,18,24,Wet,BRGY047,Cetirizine,Antihistamine,4
2022-07-14,2022,7,3,14,28,Wet,BRGY047,Cetirizine,Antihistamine,8
2022-08-08,2022,8,0,8,32,Wet,BRGY047,Cetirizine,Antihistamine,11
2022-08-29,2022,8,0,29,35,Wet,BRGY047,Cetirizine,Antihistamine,10
2022-09-19,2022,9,0,19,38,Wet,BRGY047,Cetirizine,Antihistamine,9
2022-10-16,2022,10,6,16,41,Wet,BRGY047,Cetirizine,Antihistamine,4
2022-11-10,2022,11,3,10,45,Wet,BRGY047,Cetirizine,Antihistamine,5
2022-12-06,2022,12,1,6,49,Dry,BRGY047,Cetirizine,Antihistamine,3
2022-12-30,2022,12,4,30,52,Dry,BRGY047,Cetirizine,Antihistamine,9
2023-01-20,2023,1,4,20,3,Dry,BRGY047,Cetirizine,Antihistamine,1
2023-02-10,2023,2,4,10,6,Dry,BRGY047,Cetirizine,Antihistamine,2
2023-03-04,2023,3,5,4,9,Dry,BRGY047,Cetirizine,Antihistamine,5
2023-03-29,2023,3,2,29,13,Dry,BRGY047,Cetirizine,Antihistamine,4
2023-04-19,2023,4,2,19,16,Dry,BRGY047,Cetirizine,Antihistamine,3
2023-05-11,2023,5,3,11,19,Dry,BRGY047,Cetirizine,Antihistamine,4
2023-06-05,2023,6,0,5,23,Wet,BRGY047,Cetirizine,Antihistamine,8
2023-07-02,2023,7,6,2,26,Wet,BRGY047,Cetirizine,Antihistamine,7
2023-07-28,2023,7,4,28,30,Wet,BRGY047,Cetirizine,Antihistamine,7
2023-08-21,2023,8,0,21,34,Wet,BRGY047,Cetirizine,Antihistamine,10
2023-09-12,2023,9,1,12,37,Wet,BRGY047,Cetirizine,Antihistamine,8
